label,BALLYHOO,"BARRACUDA,UNSPECIFIED","BOXFISH,UNSPECIFIED","CONCH,QUEEN","CRAB,BLUE LAND","DOLPHINFISH,UNSPECIFIED","FISHES,BONY","GOATFISH,UNSPECIFIED","GROUPER,UNSPECIFIED","GRUNT,WHITE","HERRING,SARDINELLA",HOGFISH,"JACKS,UNSPECIFIED","LOBSTERS,SPINY","MACKEREL,KING","MOJARRAS,UNSPECIFIED","MULLET,WHITE","OCTOPUS,UNSPECIFIED","PARROTFISHES,UNSPECIFIED","PORGY,UNSPECIFIED","SHELLFISH,UNSPECIFIED","SNAPPER,LANE","SNAPPER,MUTTON","SNAPPER,SILK","SNAPPER,UNSPECIFIED","SNAPPER,YELLOWTAIL","SNOOK,UNSPECIFIED","SQUIRRELFISH,UNSPECIFIED","TRIGGERFISH,QUEEN","TUNA AND MACKERELS,UNSPECIFI","MARLIN,UNSPECIFIED","SNOOK,COMMON","TRIGGERFISH,UNSPECIFIED","TUNA,YELLOWFIN",MANGROVE OYSTER,"CLAM,UNSPECIFIED","SHRIMP,PENAEUS","GROUPER,RED HIND","JACK,BAR","LOBSTER,SPOTTED SPINY","SHARKS,REQUIEM","SNAPPER,VERMILION","AMBERJACK,GREATER","BUMPER,ATLANTIC","DRUM,REEF CROAKER","GOBY,SIRAJO","GRUNT,BLACK MARGATE","GRUNT,BURRO",LADYFISH,"MACKEREL,CERO","MOONFISH,ATLANTIC","MULLET,LIZA","MULLET,UNSPECIFIED",PERMIT,"SNAPPER,QUEEN",TARPON,"TUNA,BLACKFIN","GOATFISH,SPOTTED","GROUPER,CONEY","GROUPER,GOLIATH","GROUPER,NASSAU","TUNA,SKIPJACK","TUNNY,LITTLE","BARRACUDA,SOUTHERN SENNNET","CHUB,RUDDERFISH",DOLPHINFISH,"GOATFISH,YELLOW","GRUNT,MARGATE","GRUNT,UNSPECIFIED","HALFBEAK,SILVERSTRIPE","MARLIN,BLUE",SQUIRRELFISH,"TRUNKFISH,UNSPECIFIED","WRASSE,SPANISH HOGFISH",BARBU,"DRUM,UNSPECIFIED","DRUMMER,WHITEMOUTH",WAHOO,"CRAB,UNSPECIFIED","GROUPER,YELLOWFIN",BLUE RUNNER,"HERRING,ATLANTIC THREAD","JACK,HORSE-EYE",RAINBOW RUNNER,"SCAD,BIGEYE","SNAPPER,BLACK","TILEFISH,SAND","TARPON,UNSPECIFIED","GROUPER,ROCK HIND","SCAD,MACKEREL",BONEFISH,"BONEFISH,UNSPECIFIED",HOUNDFISH,"JACK,YELLOW","MOJARRA,SILVER JENNY","SARDINE,SCALED","SCAD,ROUND","BARRACUDA,GUAGUANCHE","GROUPER,MISTY","SNAPPER,BLACKFIN",BIGEYE,"GRUNT,TOMTATE","PORGY,SEA BREAM","SNAPPER,CARDINAL","TUNA,ALBACORE","SURGEONFISH,OCEAN","CRAB,SPECKLED SWIMMING","SNAPPER,CUBERA","SNAPPER,DOG","TOPSNAIL,WEST INDIAN","CUTLASSFISH,ATLANTIC","DRUMMER,MONGOLAR","POMPANO,AFRICAN","SNAPPER,MAHOGANY","GROUPER,RED",TOBACCOFISH,"GRUNT,SMALLMOUTH","BURRFISHES,UNSPECIFIED","SNAPPER,GRAY","MOJARRA,YELLOWFIN",SAILFISH,"PUFFER,BANDTAIL","PORGY,JOLTHEAD","RAY,SPOTTED EAGLE","GROUPER,TIGER","BARRACUDA,GREAT","HERRING,DWARF","SARDINE,REDEAR","STINGRAY,SOUTHERN","TRIGGERFISH,OCEAN","REMORA,SHARKSUCKER","PARROTFISH,REDTAIL","STINGRAYS,UNSPECIFIED","TILEFISH,BLACKLINE","ANGELFISH,GRAY","BUTTERFLYFISH,FOUREYE","LOBSTER,SPANISH SLIPPER","BIGEYE,UNSPECIFIED","DURGON,BLACK","JACK,ALMACO","RAYS,EAGLE","RAYS,MANTA",SPANISH FLAG,"CUTLASSFISH,UNSPECIFIED","PARROTFISH,RAINBOW",TRIPLETAIL,"CARDINALFISH,UNSPECIFIED","GRUNT,BLUESTRIPED","JACK,BLACK","DAMSELFISH,BROWN CHROMIS","SCOMBROPS,ATLANTIC","SHARK,LEMON","SHARK,REEF","GROUPER,YELLOWEDGE","LIONFISH,UNSPECIFIED","SHARK,SHARPNOSE SEVENGILL","SHARK,TIGER","ANGELFISH,FRENCH","ANGELFISH,QUEEN",BARRACUDA,"COWFISH,HONEYCOMBED","GRUNT,FRENCH",LIONFISH,"PARROTFISH,PRINCESS","PARROTFISH,QUEEN","PARROTFISH,REDBAND","PARROTFISH,REDFIN","PARROTFISH,STOPLIGHT",SCHOOLMASTER,"SNAPPER,WENCHMAN","SQUIRRELFISH,LONGSPINE","SURGEONFISH,BLUE TANG","SURGEONFISH,DOCTORFISH","GRUNT,CAESAR","TRUNKFISH,SPOTTED","COWFISH,SCRAWLED","PORGY,SHEEPSHEAD (CALAMUS)","SHARKS,REQUIEM,UNSPECIFIED","GROUPER,GRAYSBY","NEEDLEFISH,UNSPECIFIED","PORGY,SAUCEREYE","TUNA,BIGEYE","GRUNT,COTTONWICK",TRUNKFISH,"SQUIDS,UNSPECIFIED","LOBSTER,RIDGED SLIPPER","SHARK,HAMMERHEAD","SNAPPER,SCHOOLMASTER","GROUPER,YELLOWMOUTH","CRAB,CORAL","SHARK,NURSE","CHUB,BERMUDA",JACKS,"SNAPPER, MAHOGANY","COWFISH,HONEYCOMB","HIND, ROCK",HERRINGS,"TUNA,UNSPECIFIED","SWORDFISH,UNSPECIFIED","GROUPER, BLACK","JACK, ALMACO",NASSAU GROUPER,"BASSES,SEA",CARDINAL,CERO,CONEY,"FISH,LION",GRUNTS,"HIND,RED",OCTOPUS,PARROTFISHES,PORGIES,SNAPPERS,"TOPSHELL,WESTINDIAN",GRAYSBY,HERRING,MOJARRAS,"TRIGGERFISH,GREY",WENCHMAN,"CHROMIS,BROWN","DOLPHIN,POMPANO",CUBERA,SNOOK,"SNOOK,FAT","RUNNER,BLUE","CRAB,LAND",GOATFISHES,"HERRING,THREAD","HIND,ROCK","RUNNER,RAINBOW", ,TRIP_YEAR,ISLAND,FISHING_ZONE
2012-ST. JOHN-SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,76.2,0,0,7,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2012,ST. JOHN,SOUTH
2012-ST. THOMAS-NORTH,0,0,0,0,0,0,0,0,0,2576,118,708.29,0,20702.5,1063,0,0,0,0,0,0,35,2798.74,1885.5,0,15779,0,0,7564.5,0,0,0,59,0,0,0,0,8989.96,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,1444.5,0,0,0,2682.5,0,0,553,0,0,0,0,0,8,0,0,0,0,0,0,0,919.76,31604,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.5,0,0,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,167,64,0,0,3141,0,0,0,0,1532,69,0,1597,94,2854.5,0,0,3050,0,0,116,617,2305,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2012,ST. THOMAS,NORTH
2012-ST. THOMAS-SOUTH,331,0,0,317,0,0,0,0,0,9375,0,749.5,0,50937.25,0,0,0,0,0,79,0,288,4830.25,0,0,12112.25,0,0,31678.25,0,0,0,1061.8,0,0,0,0,20187.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,1911,0,0,21,17.25,0,0,0,0,228,41,0,0,10,0,0,0,0,0,431,392,210,1689.5,0,0,89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6831.75,0,0,7373,0,0,0,0,0,0,0,0,0,0,0,0,1184.5,0,0,0,0,0,0,0,0,0,377,586,23,568,50.5,0,0,0,0,0,4547,0,0,6693,1364,8319.75,0,0,6029.75,0,0,16,0,5964,0,67,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2012,ST. THOMAS,SOUTH
2012-ST. THOMAS-WEST,0,0,0,0,0,0,0,0,0,393,0,0,0,2346,0,0,0,0,0,0,0,0,159,270,0,172,0,0,596,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,105,0,0,199.5,0,302,0,0,243,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2012,ST. THOMAS,WEST
2013-PR-EAST,2122.222224,18.888889,3226.666678,83736.666676,832.222214,0,38.888889,0,270.000003,1853.333334,1411.11111,14072.222217,25.555556,54486.666618999996,4038.888892,250.000001,193.333334,699.999994,4692.22223,4011.111108,0,12711.111104,4012.222218,8635.555553,4271.111122,36625.555561,0,0,6332.222207,0,0,1126.666665,0,143.333334,0,0,0,8337.77778,7135.555531,0,358.888889,2182.222226,0,0,0,0,0,0,0,7410.000001,0,0,0,0,6498.88889,0,38.888889,1533.333341,226.666665,0,0,0,0,0,0,359.999999,93.33333300000001,0,5053.333347,0,0,1122.222209,0,0,0,0,0,222.222223,0,0,0,0,0,0,0,127.777783,0,0,0,0,0,0,0,0,0,0,0,0,27.777778,440.000002,0,0,0,2581.111114,1094.444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.111109,0,0,0,0,0,0,0,0,0,0,0,0,183.333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,PR,EAST
2013-PR-NORTH,1078.810506,57.335384,374.188818,2942.210466,641.251002,0,18.105912,0,390.785904,0,11086.852566,751.3952879999999,1667.252604,11630.029876999999,5072.672608,2996.528194,3065.93419,1953.929517,2255.694689,34.702996,271.588659,5661.1147089999995,2175.726922,33313.366573,5816.523771,27053.247999,0,0,2613.286437,0,0,3698.132225,0,0,0,0,0,2460.895015,4402.753929,0,265.553354,2389.9802,0,0,0,0,0,0,0,3268.116854,0,0,0,0,11722.068231,0,0,0,463.209549,0,0,185.58558299999999,1664.234946,33.194169,0,24889.591672,0,0,712.165821,0,0,1041.089872,0,0,15.08826,0,440.577157,2862.242693,0,0,0,0,695.5687340000001,0,0,61.861862,0,0,0,0,0,0,0,0,0,0,0,0,116.179592,577.880316,0,0,0,1563.143614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.370688,0,0,75.441294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,PR,NORTH
2013-PR-SOUTH,18919.696966,307.575761,10571.212195,50913.636407,2528.78789,0,971.212122,0,1675.757618,5146.969704,10884.848477,19171.212267,548.48485,80630.303148,12687.878787,313.636365,7398.484858,22389.394004,34768.181898,12739.393988,381.818198,64680.303072,14278.7879,11243.939402,14163.636423,41848.484874,0,0,27607.575788,0,0,3830.30303,0,78.787879,0,0,34.848485,5459.090934,5528.787889,0,592.424243,71.212121,0,0,0,0,0,0,0,13033.33334,0,0,0,0,6068.181817,0,495.454552,2407.5757559999997,183.333335,0,0,0,0,406.060607,0,57380.303036,1443.939396,0,8106.060611,0,0,3010.606095,0,0,50,0,1737.878791,4403.030304,722.727349,0,0,0,50,0,51.515152,274.242425,0,0,0,0,0,0,0,716.666669,0,0,0,0,0,1392.42424,0,0,0,2690.909088,0,0,0,98.484848,0,877.2727279999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333334,209.090909,0,919.696966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.00003,53.030303,74.242426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,PR,SOUTH
2013-PR-WEST,31918.571425,0,20795.714291,175235.714284,0,0,0,0,328.57142899999997,0,3031.4285640000003,14391.428576,0,127851.428571,8054.285714,702.857144,628.571427,5552.857156,5068.571427,778.571432,0,26332.857111,13244.285709,64088.571436,8031.428571,23888.57143,0,0,26815.714257,0,0,747.142855,0,952.857143,0,0,0,23545.71429,4448.571424,0,512.857143,2121.428568,0,0,0,0,0,0,0,927.1428539999999,0,0,0,0,71811.428581,0,24022.857144,0,500,0,0,5725.714281,8772.85714,0,0,26300.000007,0,0,101.428571,0,0,57.142858000000004,0,0,0,0,0,8287.142862,712.857137,364.285714,0,0,455.714286,0,1434.285715,5614.285715999999,0,0,0,0,0,0,0,0,0,0,0,0,3244.285719,3221.428574,0,0,0,4152.857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.42857,0,0,0,2752.857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,PR,WEST
2013-ST. CROIX-EAST,0,0,0,5135,0,0,0,0,0,471,0,0,0,23763,0,0,0,0,0,0,0,0,860,957.94,0,1822,0,0,2815,0,0,0,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2178,0,0,0,0,0,0,341.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707.24,0,0,0,23.87,0,390,0,0,0,28,0,0,0,89,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,2357,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,1128,0,20,0,296,141,4074,209,541,2715,12497,3035,63,0,997,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. CROIX,EAST
2013-ST. CROIX-NORTH,0,0,0,2866.75,0,0,0,0,0,2266,0,0,0,3055.25,162,0,0,0,0,0,0,0,1388.83,239,0,2086.5,0,0,1088,0,0,0,42,0,0,0,0,763,1383.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1085.25,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,209.2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.75,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,757.5,0,0,0,6,0,0,0,0,0,0,0,0,1279,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,684,0,0,199,449,59.5,1715.75,1396,718.25,1466.25,2331,742.75,33.5,110,2051,1225,27,154,12,11,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. CROIX,NORTH
2013-ST. CROIX-SOUTH,11358,0,0,9807.5,0,0,0,0,0,1485,135,0,0,24387.75,17560.4,0,0,0,0,0,0,126,2407,3000,0,912.5,0,0,5152,0,0,0,0,0,0,0,0,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,0,0,27,4259,0,0,0,16989.5,0,0,19516,144,0,0,0,0,0,0,0,0,0,0,22110.32,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,0,60,0,0,0,1209,0,0,0,0,0,0,0,460,0,0,0,0,4054.5,0,0,0,0,0,0,0,0,0,0,0,0,6341,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,0,0,0,0,0,0,2456,106,82,46,491.5,185,7946,1836,3595,6892,9976,1800,1880,205,1958,123,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. CROIX,SOUTH
2013-ST. CROIX-WEST,444,0,0,924,0,0,0,0,0,924,0,0,0,2350,200,0,0,0,0,0,0,0,90,330,0,68,0,0,2168,0,0,0,0,0,0,0,0,1790,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.5,0,199,0,0,0,378,0,0,2301.8,0,0,0,0,0,0,0,0,0,0,0,487.04,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,0,0,525,0,0,0,0,0,80,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,1725,0,0,0,0,0,0,0,0,0,0,1475,0,37,50,0,0,5250,2810,850,3875,120,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. CROIX,WEST
2013-ST. JOHN-SOUTH,0,0,0,0,0,0,0,0,0,270,0,0,0,1192,88.28,0,0,0,0,0,0,0,60,0,0,318.12,0,0,765,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,155,0,0,130,0,160,0,0,172,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. JOHN,SOUTH
2013-ST. THOMAS-NORTH,0,0,0,0,0,0,0,0,0,1932.5,0,558,0,25655.5,335,0,0,0,0,0,0,76,1753,573,0,7196.5,0,0,5496,0,0,0,35,0,0,0,0,5969,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,245,0,123,0,3639,0,0,0,0,965,112,0,1204,45,1882,0,0,2036,0,0,26,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. THOMAS,NORTH
2013-ST. THOMAS-SOUTH,0,0,0,0,0,0,0,0,0,6547.5,46.5,1174.5,0,40731.5,32,0,0,0,0,0,0,42,2225.75,39.77,0,8998.75,0,0,30080.84,0,0,0,1065.72,0,0,0,0,20856.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.75,0,0,0,0,0,0,709,0,449.5,0,0,0,0,0,0,0,0,0,90,229,210,1689,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331.5,0,0,6291.75,0,0,0,0,0,0,0,0,0,0,0,0,780.75,0,0,0,0,0,0,0,0,0,193.75,753.25,0,169,142.25,0,0,0,0,0,4774,0,0,5996.23,503,6246.5,0,0,4508.4,0,0,0,0,5299.5,0,96,93,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. THOMAS,SOUTH
2013-ST. THOMAS-WEST,0,0,0,0,0,0,0,0,0,277,0,0,0,4311,0,0,0,0,0,0,0,135,100,0,0,1031,0,0,901,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,215,0,167,0,437,0,0,325,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2013,ST. THOMAS,WEST
2014-PR-EAST,2865.578324,266.565425,7710.202951,115653.044901,298.876384,0,171.651978,0,365.517735,1601.411992,2617.18779,29051.592489,64.621922,131289.530439,5341.405685,272.623729,379.653782,2009.3378420000001,10070.922535,7498.162273,0,22514.681256,10612.131135,36024.701725,11070.542861,81995.121012,0,0,12403.370004,183.768589,0,3103.871662,0,0,0,0,0,18542.452557,11022.076449,0,0,3766.246348,0,0,0,0,0,0,0,10559.625838,0,0,0,0,10749.452733,0,0,2960.491748,646.219208,0,0,0,0,0,0,1977.026907,601.791634,0,12114.590773,0,0,1575.159314,0,0,0,0,0,0,30.291525,0,0,0,0,0,0,137.321581,0,0,0,0,0,0,0,0,0,0,0,0,0,1395.429614,0,0,0,4919.343759,2031.55164,0,0,56.544181,0,0,0,0,0,0,0,0,0,0,0,656.316382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.837516,0,0,0,0,0,0,1447.934925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.62191999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.524744999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2014,PR,EAST
2014-PR-NORTH,720.592099,146.47549800000002,0,8743.071892,282.849235,0,956.299794,0,1003.441333,0,13684.515389,437.742864,2341.924321,12426.846448,9054.542773000001,7761.517695,6584.662849,1843.570907,3008.640381,60.61055,0,8061.203205,4264.625669,55633.750702,7904.625947,39901.945656,0,0,3971.674674,0,0,6034.117012,0,0,0,0,0,3840.351819,7785.088469,0,474.782643,5550.91623,0,0,0,0,0,0,0,7939.982093,0,0,0,0,4926.290838,0,510.138799,0,1626.383099,0,0,85.864946,1769.491347,0,0,48879.04158,0,0,1267.770674,0,0,1468.122225,0,0,21.887143,0,872.118475,3500.259279,0,0,87.548572,0,1912.59959,0,0,368.714183,0,0,0,0,0,0,0,0,0,0,0,0,43.774286,1294.7087040000001,0,0,0,1128.029686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.723407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.305275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," ",2014,PR,NORTH
